Engine Capacity (liters),Cylinders,Drive Type,Fuel Type,Horsepower (bhp),Torque (Nm),Transmission,Seating Capacity,Length (meters),Width (meters),Height (meters),Wheelbase (meters),Trunk Capacity (liters),ABS (Anti-lock Brake System),Airbags,Anti theft alarm,BA (Brake Assist),Collision Detection,Differential Lock,EBD (Electronic Brakeforce Distribution),Fire Extinguisher,First Aid Kit,Gas Shock Absorber,Hill Assist,Hill Descent Control ,Immobilizer,ISO Fix Child Seat Anchors,Lane Departure Warning,Multi Terrain Select,Parking Sensors - Front and Rear,Pedestrian airbag,Rear Camera,Surround Camera,Tire Pressure Monitoring Display,Traction Control,Variable Cylinder Management (VCM),Center Arm Rest,Central Locking,Electric Sunroof,Foldable Rear Seats with 60:40 Split,Leather Seats,Multi Information Display,Panoramic Glass Roof,Power Steering,Rear Lcd screens,Steering Tilt Adjustment,Acoustic Hood,Aluminum Wheels,Auto Headlamps,Chrome Door Handles,Chrome Exhaust Pipes,Daytime Running Lights - LED,Door Reflectors,Dual Exhaust Tip,Electric Door Mirrors,Fog Lamp - Front and Rear,Front Brakes - Ventilated Discs,LED foglights,LED Headlights,LED Taillights,Off-Road Dampers,Power Tailgate,Power Windows - Front and Rear,Wheels - Alloy,Wind Blocker,Active Steering,Automatic AC,AUX,Bluetooth,HDMI,Keyless Entry,MP3,Push Button Start,Rain Sensing Wipers,Touchscreen ,USB,Wireless Headphones,Sell your car 100% absolutely free on YallaMotor.,200+ Cars Sold Everyday.,"115,000+  Satisfied Sellers.","500,000+  Monthly Buyers.",name,price,currency,country
4.0,6,All Wheel Drive,Petrol,228,360,Manual,3 Seater,1.870,1.955,2.310,,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,1,1,1,1,Toyota Land Cruiser Pick Up 2021 4.0L DLX (M/T),"140,990",SAR,ksa
3.6,6,Rear Wheel Drive,Petrol,335,386,Automatic,4 Seater,1.842,1.392,2.776,295,0,1,1,1,1,1,0,1,0,0,0,1,0,1,1,1,0,1,0,1,0,1,1,0,0,1,1,0,1,1,0,1,0,1,0,0,1,0,1,1,0,1,1,1,0,1,0,1,0,0,0,1,0,0,1,1,1,0,1,1,1,1,1,1,0,1,1,1,1,Cadillac ATS Coupe 2021 3.6L Premium Luxury,DISCONTINUED,SAR,ksa
2.5,4,Front Wheel Drive,Diesel,136,330,Manual,18 Seater,1.998,2.552,3.100,,0,1,1,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,1,1,Maxus V80 18-Seater 2021 2.5L Passenger Van (M/T),TBD,SAR,ksa
3.9,8,Rear Wheel Drive,Petrol,710,770,Automatic,2 Seater,1.979 ,1.206 ,2.650 ,200,0,1,1,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,1,1,0,0,0,1,1,0,0,0,1,0,0,1,1,1,0,1,1,1,0,0,0,0,1,1,1,1,Ferrari F8 Spider 2021 3.9T V8,"1,200,000",SAR,ksa
2.2,4,All Wheel Drive,Diesel,118,285,Manual,5 Seater,1.811,1.719,3.197,1180,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,Ford Ranger 2021 2.2L Double Cab (Base) Hi-Rider 4X4 M/T,"194,535",SAR,ksa
1.4,4,Front Wheel Drive,Petrol,100,133,Automatic,5 Seater,1.725,1.460,2.580,492,0,1,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,1,0,1,1,1,1,Kia Rio Hatchback 2021 1.4L MPI,"54,890",SAR,ksa
1.5,4,Front Wheel Drive,Petrol,156,210,Automatic,7 Seater,1.900,1.695,2.745,,0,1,1,1,1,1,0,1,1,1,1,1,0,1,1,0,0,1,1,1,0,1,1,1,0,1,0,1,1,1,0,1,1,1,1,1,0,1,1,1,0,0,0,0,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,Jetour X70 2021 1.5T Comfort,"79,990",SAR,ksa
1.9,4,Front Wheel Drive,Diesel,150,350,Manual,5 Seater,5.330,1.930,1.835,3.180,,1,1,1,0,1,0,1,1,0,1,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,1,1,1,1,0,0,0,1,0,0,0,0,1,0,1,1,1,1,0,0,1,0,1,0,0,1,1,0,1,0,0,0,1,1,1,1,1,1,Changan Hunter 2022 1.9T Omega (2WD),"65,435",SAR,ksa
3.8,6,All Wheel Drive,Petrol,270,362,Automatic,7 Seater,1.915,1.810,2.895,331,0,1,1,1,1,0,0,1,0,0,0,1,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,1,0,0,0,1,0,1,1,1,1,Kia Mohave 2021 3.8L Base,"136,175",SAR,ksa
3.5,6,All Wheel Drive,Petrol,380,530 ,Automatic,5 Seater,4.715 ,1.910 ,1.630 ,2.875 ,,1,1,0,1,1,0,1,1,1,1,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,1,0,0,1,1,0,1,0,1,0,0,1,1,1,1,0,0,0,1,1,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,Genesis GV70 2021 3.5T Royal (AWD),"330,550",SAR,ksa
1.5,4,Front Wheel Drive,Petrol,145,210,CVT,5 Seater,,,,,,1,1,1,0,1,0,1,1,0,1,1,0,1,1,0,0,1,1,1,0,1,0,0,0,1,0,1,0,1,0,1,1,1,1,1,0,1,1,0,0,0,0,1,0,1,1,1,1,1,1,1,0,1,0,0,1,1,0,0,0,0,0,1,1,1,1,1,1,Chery Tiggo4 Pro 2021 1.5T Flagship,"70,265",SAR,ksa
2.0,4,Front Wheel Drive,Petrol,224,300,Automatic,7 Seater,1.911,1.690,2.760,545,0,1,1,1,1,0,0,1,0,0,0,1,0,1,1,0,0,1,0,1,0,1,1,0,1,1,0,1,1,1,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,1,0,0,1,1,1,0,1,1,1,0,1,1,0,1,1,1,1,Borgward BX7 2021 2.0T Elite FWD (7-Seater),"133,282",SAR,ksa
2.0,4,Rear Wheel Drive,Petrol,184,300,Automatic,5 Seater,1.827,1.442,2.851,480,0,1,1,1,1,0,0,1,0,0,0,1,0,1,1,0,0,1,0,1,0,1,1,0,1,1,1,0,0,1,0,1,0,1,0,0,1,0,1,1,0,1,1,1,0,0,0,1,0,0,1,1,0,0,1,1,1,0,1,1,1,1,0,1,0,1,1,1,1,BMW 3 Series 2021 320i ,"222,200",SAR,ksa
1.3,4,Front Wheel Drive,Petrol,202,137,Automatic,5 Seater,4.350,1.825,1.680,2.560,370,1,1,0,0,1,1,1,1,0,1,0,0,0,1,0,0,1,1,0,1,1,1,0,1,1,0,1,0,1,0,0,1,0,1,1,1,1,1,0,0,0,0,1,1,1,0,0,1,0,1,1,0,1,1,0,1,1,1,0,0,0,1,0,1,1,1,1,1,GAC GS3 2021 1.3T GE,"65,515",SAR,ksa
2.5,4,Front Wheel Drive,Petrol,185,250,Automatic,5 Seater,1.840,1.450,2.830,419,0,1,1,1,1,0,0,1,0,0,0,1,0,1,1,0,0,1,0,0,0,0,1,0,1,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,1,1,1,0,0,1,0,1,1,1,1,Mazda 6 2021 2.5L S,"86,350",SAR,ksa
1.2,3,Front Wheel Drive,Petrol,78,106,CVT,N A,1.665,1.510,2.450,209,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,1,1,1,Mitsubishi Spacestar 2021 1.2L GLS HL,"40,453",SAR,ksa
2.0,4,Rear Wheel Drive,Petrol,252,350,Automatic,4 Seater,1.825,1.377,2.810,445,0,1,1,1,1,0,0,1,0,0,0,1,0,1,1,0,0,1,0,1,0,1,1,0,0,1,0,0,1,1,0,1,0,1,0,0,1,0,1,1,0,0,1,1,0,1,1,1,0,0,0,1,0,0,1,1,1,0,1,1,1,1,0,1,0,1,1,1,1,BMW 4 Series Coupe 2021 430i,"243,000",SAR,ksa
0.0,"N/A, Electric",Front Wheel Drive,Electric,148,350,Automatic,5 Seater,4.314,1.809,1.620,2.585,359,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,1,1,0,0,1,0,1,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,1,0,1,1,1,0,0,1,0,1,0,1,0,1,0,1,0,0,1,1,1,1,MG ZS EV 2021 Electric SUV,TBD,SAR,ksa
3.5,N/A,All Wheel Drive,Petrol,422,678,Automatic,5 Seater,2.459,1.994,3.409,1495,0,1,1,1,1,0,1,1,0,0,0,1,0,1,1,0,1,1,0,0,1,1,1,0,0,1,1,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,1,1,0,0,0,1,0,1,0,1,0,1,0,0,0,0,1,1,1,1,Ford F-150 Raptor 2021 3.5L EcoBoost Crew Cab (Luxury Range),"374,000",SAR,ksa
1.5,4,Front Wheel Drive,Petrol,198,260,Automatic,5 Seater,1.860,1.450,2.830,473,0,1,1,1,1,0,0,1,0,0,0,1,0,1,1,0,0,1,0,1,0,1,0,0,1,1,1,1,1,1,0,1,0,1,0,0,1,1,0,1,0,1,1,1,0,1,1,1,0,0,1,1,0,0,1,1,1,0,1,1,1,0,1,1,0,1,1,1,1,Honda Accord 2021 1.5T EXL,"139,035",SAR,ksa
2.9,6,All Wheel Drive,Hybrid,462,700,Automatic,4 Seater,1.937,1.428,3.100,500,0,1,1,1,1,0,0,1,0,0,0,1,0,1,1,1,0,1,0,1,0,1,1,0,1,1,1,0,1,1,0,1,0,1,0,0,1,0,0,1,0,0,1,1,0,0,1,1,0,1,1,1,0,0,1,1,1,0,1,1,1,1,1,1,0,1,1,1,1,Porsche Panamera 2021 4 E-Hybrid Executive,"593,450",SAR,ksa
1.2,4,Front Wheel Drive,Petrol,82,113,Automatic,5 Seater,1.735,1.495,2.450,265,0,1,1,1,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,1,0,0,0,1,0,1,1,1,1,Suzuki Swift 2021 1.2L GL,"66,344",SAR,ksa
4.6,N/A,All Wheel Drive,Petrol,292,438,Automatic,7 Seater,1.885,1.845,2.790,1833,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,1,0,1,1,0,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,0,0,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,Lexus GX 2021 460 Elegant Plus,"261,625",SAR,ksa
6.6,12,Rear Wheel Drive,Petrol,563,820,Automatic,4 Seater,1.947,1.502,3.112,283,0,1,1,1,1,1,0,1,0,0,0,1,0,1,1,1,0,1,0,1,0,1,1,0,1,1,0,0,1,1,0,1,0,1,1,0,1,0,1,1,0,1,1,1,0,0,1,1,0,1,0,1,1,0,1,1,1,0,1,1,1,1,1,1,0,1,1,1,1,Rolls Royce Dawn 2021 6.6L V12,"1,537,600",SAR,ksa
2.4,4,Front Wheel Drive,Petrol,176,226,Automatic,7 Seater,1.890,1.678,2.766,1036,0,1,1,1,1,0,0,1,0,0,0,1,0,1,1,0,0,1,0,0,0,1,1,0,1,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,0,1,1,0,0,1,1,0,0,1,1,0,0,1,1,1,0,1,1,1,0,1,1,0,1,1,1,1,Hyundai Santa Fe 2021 2.4L GL Panorama (FWD) ,"105,000",SAR,ksa
1.6,4,Front Wheel Drive,Petrol,107,150,Automatic,5 Seater,1.795,1.460,2.725,435,0,1,0,1,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,1,1,0,1,1,1,0,1,1,0,1,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,1,0,0,1,1,1,0,1,1,0,0,0,0,0,1,1,1,1,Bestune B50 2021 1.6L Elegant,"56,293",SAR,ksa
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.6,N/A,All Wheel Drive,Petrol,292,438,Automatic,7 Seater,1.885,1.845,2.790,1833,0,1,1,1,1,1,0,1,0,0,0,1,1,1,1,1,0,1,0,1,0,1,1,0,1,1,1,0,1,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,1,1,1,0,0,1,1,1,0,1,1,1,1,1,1,0,1,1,1,1,Lexus GX 2021 460 Sport,"289,685",SAR,ksa
1.2,4,Front Wheel Drive,Petrol,82,113,Automatic,5 Seater,1.735,1.515,2.450,378,0,1,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,1,1,0,1,1,1,0,0,1,0,1,1,1,1,Suzuki Dzire 2021 1.2L GLX,"46,345",SAR,ksa
2.9,6,All Wheel Drive,Petrol,450,600,Automatic,4 Seater,1.861,1.360,2.766,465,0,1,1,1,1,1,0,1,0,0,0,1,0,1,1,0,0,1,0,1,1,1,1,0,1,1,0,0,1,1,0,1,0,1,0,0,1,0,0,1,0,1,1,0,0,0,1,1,0,1,0,1,0,0,1,1,1,0,1,1,1,1,0,1,0,1,1,1,1,Audi RS5 Coupe 2021 2.9 TFSI quattro (450 HP),"482,900",SAR,ksa
1.5,4,Front Wheel Drive,Petrol,169,250,Automatic,5 Seater,1.855,1.719,2.700,595,0,1,1,1,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,1,1,0,1,1,0,0,1,1,0,1,1,1,1,MG RX5 2021 1.5T COM,"76,650",SAR,ksa
2.7,4,All Wheel Drive,Petrol,164,245,Automatic,5 Seater,1.815,1.815,3.090,900,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,1,0,0,1,1,0,0,1,1,1,0,0,1,0,1,1,1,1,Toyota Hilux 2021 2.7L S GLX Double Cab (4x4),"135,700",SAR,ksa
4.5,8,All Wheel Drive,Diesel,232,615,Automatic,8 Seater,1.980,1.930,2.850,455,0,1,1,1,1,0,1,1,0,0,0,1,0,1,0,0,0,1,0,1,0,1,1,0,1,1,1,1,0,1,0,1,0,1,0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,1,1,0,0,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,Toyota Land Cruiser 2021 4.5L GXR3 Diesel,"277,566",SAR,ksa
3.6,6,Rear Wheel Drive,Petrol,295,353,Automatic,7 Seater,1.925,1.847,3.043,487,0,1,1,1,1,0,0,1,0,0,0,1,0,1,1,0,0,1,0,1,0,1,1,0,1,1,1,1,1,1,0,1,0,1,0,0,1,1,1,1,0,1,1,1,0,0,0,1,0,1,1,1,0,0,1,1,1,0,1,1,1,0,1,1,0,1,1,1,1,Dodge Durango 2021 3.6L GT(RWD),"169,785",SAR,ksa
5.3,8,Front Wheel Drive,Petrol,355,520,Automatic,7 Seater,5.720,2.057,1.943,3.414,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,GMC Yukon XL 2021 5.3L V8 SLE (2WD),"225,485",SAR,ksa
2.0,4,All Wheel Drive,Petrol,246,365,Automatic,5 Seater,2.070,1.664,2.874,650,0,1,1,1,1,1,0,1,1,0,1,1,0,1,1,0,0,1,1,1,0,1,1,0,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,0,0,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,Jaguar F-Pace 2021 2.0T S (250 PS) ,"265,650",SAR,ksa
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.0,8,All Wheel Drive,Petrol,525,625,Automatic,5 Seater,2.073,1.802,2.923,780,0,1,1,1,1,0,0,1,0,0,0,1,1,1,1,1,1,1,0,1,0,1,1,0,1,1,0,1,1,1,1,1,0,1,0,0,1,0,0,1,0,1,1,1,0,0,0,1,0,1,1,1,0,0,1,1,1,0,1,1,1,1,1,1,0,1,1,1,1,Land Rover Range Rover Sport 2021 5.0L V8 HSE Dynamic (525 PS),"570,860",SAR,ksa
1.5,4,Front Wheel Drive,Petrol,113,145,Automatic,5 Seater,4.650,1.860,1.700,2.712,,1,1,1,0,1,0,1,1,0,1,0,0,1,1,1,0,1,1,1,0,1,0,0,0,1,1,0,0,1,0,1,1,1,1,0,0,0,1,0,0,0,0,1,0,1,1,1,1,0,1,1,0,1,0,0,1,1,0,0,0,0,0,1,1,1,1,1,1,BYD Song Pro 2021 1.5L Comfort ,"78,200",SAR,ksa
2.9,6,All Wheel Drive,Petrol,440,550,Automatic,5 Seater,1.983,1.696,2.895,770,0,1,1,1,1,0,0,1,0,0,0,1,0,1,1,0,1,1,0,1,0,1,1,0,1,1,0,0,1,1,1,1,0,1,0,0,1,0,0,1,0,1,1,1,0,0,0,1,0,1,1,1,0,0,1,1,0,0,1,1,1,1,1,1,0,1,1,1,1,Porsche Cayenne 2021 S,"441,220",SAR,ksa
3.0,6,Rear Wheel Drive,Petrol,450,550,Automatic,5 Seater,1.877,1.424,2.812,480,0,1,1,1,1,0,0,1,0,0,0,1,0,1,1,0,0,1,0,1,0,1,1,0,1,1,0,0,1,1,0,1,0,1,0,0,1,0,0,1,0,1,1,1,0,1,1,1,0,0,1,1,0,0,1,1,1,0,1,1,1,0,0,1,0,1,1,1,1,BMW M3 Sedan 2021 3.0T Competition ,"490,980",SAR,ksa
6.5,12,Rear Wheel Drive,Petrol,800,718,Automatic,N A,1.971 ,1.276 ,2.720 ,210,0,1,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1,1,0,1,1,1,0,1,0,0,1,1,1,1,Ferrari 812 GTS 2021 6.5L V12,"1,450,000",SAR,ksa
1.5,N/A,Front Wheel Drive,Petrol,120,151,Automatic,5 Seater,1.765,1.645,2.521,346,0,1,1,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,1,1,1,Ford EcoSport 2021 1.5 Trend,"127,050",SAR,ksa
3.7,6,Rear Wheel Drive,Petrol,328,363,Automatic,2 Seater,1.845,1.315,2.550,235,0,1,1,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,1,1,1,0,1,0,0,1,1,1,1,Nissan 370Z 2021 Coupe A/T,DISCONTINUED,SAR,ksa
1.4,4,Front Wheel Drive,Petrol,95,132,Automatic,N A,1.700,1.460,2.570,475,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,1,1,1,Kia Pegas 2021 1.4L MPI,TBD,SAR,ksa
1.5,4,Front Wheel Drive,Petrol,173,250,Automatic,5 Seater,1.842,1.480,2.680,401,0,1,1,1,0,1,0,1,1,0,1,1,0,1,1,0,0,1,1,1,0,1,0,1,0,1,1,1,0,1,0,1,1,0,1,1,1,1,1,1,0,0,0,0,0,1,0,1,1,1,1,1,0,1,0,0,1,1,1,0,0,0,0,1,1,1,1,1,1,MG GT 2022 1.5T Comfort ,TBD,SAR,ksa
2.0,4,All Wheel Drive,Petrol,240,365,Automatic,5 Seater,2.078,1.684,2.690,971,0,1,1,1,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,1,1,1,0,0,1,0,1,1,1,1,Ford Escape 2021 2.0L EcoBoost SE (AWD),"244,200",SAR,ksa
3.5,6,All Wheel Drive,Petrol,380,530,Automatic,5 Seater,1.925,1.465,3.010,493,0,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,Genesis G80 2021 3.5T Platinum (AWD),"313,875",SAR,ksa
4.0,6,All Wheel Drive,Petrol,420,420,Manual,2 Seater,1.801,1.269,2.484,150,0,1,1,1,1,1,0,1,1,1,1,1,0,1,0,0,0,1,1,1,0,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,Porsche 718 2021 GT4 ,"426,111",SAR,ksa
0.0,"N/A, Electric",All Wheel Drive,Electric,625,1050,Automatic,4 Seater,1.966 ,1.381 ,2.900 ,429,0,1,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,1,1,1,0,1,0,0,1,1,1,1,Porsche Taycan 2021 Turbo S ,TBD,SAR,ksa
2.0,4,All Wheel Drive,Petrol,170,207,CVT,5 Seater,1.855 ,1.685 ,2.690 ,1085,0,1,1,1,1,0,0,1,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,1,0,1,1,1,1,Toyota Rav4 2021 2.0L XLE AWD ,"118,450",SAR,ksa
2.5,4,Front Wheel Drive,Hybrid,240,237,CVT,7 Seater,4.950,1.930,1.730,2.850,,1,1,1,1,0,0,1,0,0,0,1,0,1,1,1,0,1,0,1,1,1,0,1,0,1,0,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,1,1,0,0,1,1,1,0,1,1,1,0,0,0,0,1,1,1,1,Toyota Highlander 2021 2.5L Hybrid Limited (FWD) ,"179,314",SAR,ksa
1.5,4,Front Wheel Drive,Petrol,170,275,Automatic,5 Seater,1.839,1.661,2.725,838,0,1,1,1,1,0,0,1,0,0,0,1,1,1,1,0,0,1,0,1,0,1,1,0,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,1,1,1,0,1,1,0,1,1,1,1,GMC Terrain 2021 1.5T SLE (FWD),"108,500",SAR,ksa
2.0,4,All Wheel Drive,Petrol,252,352,Automatic,5 Seater,1.844,1.661,2.725,846,0,1,1,1,1,1,0,1,0,0,0,0,0,1,1,1,0,1,0,1,0,1,0,0,1,1,0,1,1,1,1,1,0,1,0,0,1,0,0,1,0,1,1,1,0,0,1,1,0,1,1,1,0,0,1,1,1,0,1,1,1,0,1,1,0,1,1,1,1,Chevrolet Equinox 2021 2.0T Premier (AWD),"133,000",SAR,ksa
3.7,6,Rear Wheel Drive,Petrol,330,360,Automatic,5 Seater,1.845,1.500,2.900,500,0,1,1,1,1,0,0,1,0,0,0,1,0,1,1,0,0,1,0,1,0,1,1,0,1,1,1,0,1,1,0,1,0,1,0,0,1,0,0,1,0,1,1,1,0,0,1,1,0,1,1,1,0,0,1,1,1,0,1,1,1,1,1,1,0,1,1,1,1,Infiniti Q70 2021 3.7L Luxe,TBD,SAR,ksa
2.0,N/A,Rear Wheel Drive,Petrol,204,300,Automatic,5 Seater,1.810,1.442,2.840,481,0,1,1,1,1,0,0,1,0,0,0,1,0,1,1,0,0,1,0,1,0,1,1,0,1,1,0,0,1,1,0,1,0,1,0,0,1,0,0,1,0,1,1,0,0,0,1,1,0,0,1,1,0,0,1,1,1,0,1,1,1,1,0,1,0,1,1,1,1,Mercedes-Benz C-Class 2021 C 200,"214,631",SAR,ksa
